1.41439,-1.52696,1.80353,0.884024,0.568302,-0.586871,-1.37874,2.07008,3.219,-2.71478,3.00668,-4.42728,-0.244239,0.598494,0.354145,-0.328942,-0.0877509,-1.89766,-1.00144,0.419707,-1.18724,-0.171871,-2.83277,-1.74681,0.638049,1.14846,0.639863,-3.09862,-0.166902,0.277356,3.80021,0.702769,-1.36964,1.33058,1.02464,-0.876953,-2.63798,-2.38582,2.60308,2.63347,
2.06704,-2.43425,2.34583,-2.2908,-0.440675,0.3248,-0.154574,1.92903,-2.31841,-1.37404,-1.65176,1.77459,-0.45273,-4.49096,1.63158,2.56659,1.02949,0.765347,1.80065,-3.62435,0.843536,-1.46047,-1.61827,-0.222974,-0.964737,3.5474,0.528937,-4.0556,-4.00575,-3.1436,0.74486,-3.34021,-1.33029,-1.34656,-0.565313,-0.81385,0.82036,-0.308844,3.20447,-0.226695,
-1.88723,-2.25699,0.720697,0.0880766,1.87896,-1.82745,3.96437,-3.84224,4.51015,-1.31921,1.31594,-3.42143,-0.81411,-1.94266,-0.631967,0.329017,-2.28854,0.794038,2.12537,-1.26944,-2.68862,1.66007,2.07692,1.60487,-0.18492,1.92481,-1.82263,-2.49778,0.335229,2.88664,0.796178,-3.55466,-1.75806,-0.629063,3.0637,-1.23751,-2.35568,2.55901,-1.91993,-0.611507,
0.821388,0.603346,-2.76152,0.0559076,-0.53017,-2.11303,1.53239,-0.699361,-3.08771,-3.92724,1.24634,-0.505145,2.40077,0.634221,-0.199336,-0.610548,-0.686488,-1.39026,0.664296,-1.6528,-2.34784,3.22441,1.75432,0.00919981,-0.836097,3.41248,1.00169,-0.611293,-0.639964,0.263541,-1.38997,-2.64234,-0.37899,1.3604,-2.35483,-0.311049,-1.34426,-0.499057,0.882236,0.36917,
1.67867,0.124093,-1.09761,1.47492,0.0897144,0.250239,0.526433,1.61724,-1.47116,1.56842,2.96265,0.17394,-0.464983,4.62966,-1.68392,0.200496,-2.15719,-3.16823,1.99931,0.828439,0.746265,-3.45099,-0.715036,-1.08935,-0.105126,-2.59434,3.35139,-1.72548,0.277954,0.496843,-1.9741,4.20718,2.47202,-1.04971,1.39955,1.48924,1.48462,-0.100568,1.44041,1.06129,
-0.0501153,2.81654,-2.73854,-4.02784,-1.14343,-0.706858,-0.43701,-0.117624,1.97894,0.20972,-2.94939,1.23632,-0.106525,1.45509,0.344806,0.618782,2.77081,0.923193,-1.50311,-0.92068,-2.3075,0.78726,-1.51739,-1.9833,1.97721,-1.34208,0.966387,1.80891,-1.44213,-1.34638,1.1933,-0.470446,2.35478,-0.31297,1.84264,0.41487,-3.27857,-3.3168,0.143883,-1.9012,
-2.14844,-1.1133,-0.0252989,0.912252,-1.15529,-0.923697,0.817797,-0.0319247,-0.381811,-0.608514,-1.67387,1.0523,2.61151,2.93025,-0.618993,0.058556,3.6102,-1.56256,-0.126405,-0.373976,0.94641,0.509013,0.821208,0.478558,1.76287,-1.43917,-2.71894,1.72121,0.946117,0.939583,1.53095,-2.12357,-0.536723,-2.60482,0.507366,2.1823,-0.65077,-0.298425,-4.07259,1.38847,
-3.22238,-2.63283,0.899157,-3.83615,-0.497815,2.56074,1.42545,1.94909,-0.811464,-3.45417,1.91035,-1.20384,0.441104,1.83721,-1.80417,1.35756,1.01447,3.78406,-3.25014,-1.69342,-0.646528,-1.8713,2.39111,3.54874,-0.794053,1.70555,0.518659,-1.22642,-4.88701,0.894915,-0.228639,2.9382,0.747873,2.19059,0.484133,0.736694,-0.119355,-1.09008,-1.81186,-1.71369,
-0.0128025,-0.45359,-0.501655,-3.62696,-2.10926,0.934673,0.761473,-2.04046,0.0507504,-1.29568,-1.49699,0.320891,0.872479,0.947153,0.795144,-1.16463,1.63215,1.0381,0.294368,0.642699,1.77918,1.29545,0.0138327,-0.638359,0.403551,0.473161,2.26112,-1.2634,-0.121272,1.17227,4.16133,1.68053,-0.770184,0.150177,0.0451648,-0.595474,3.72598,-1.34587,1.75233,2.48364,
-0.481273,0.596709,-0.912152,-2.81867,-0.802834,2.22581,-1.25599,-2.68162,0.882864,1.45388,-1.79445,-0.682409,-0.0408258,0.544454,-0.447092,1.99125,-0.0263208,-0.70582,-0.936607,-1.82306,-3.79966,1.14085,-1.31421,-2.7658,-3.31049,1.3379,-1.17014,-0.344604,-0.1831,2.07553,-2.53822,2.66342,-1.40487,-2.50211,0.686481,1.35793,-1.1511,2.08649,-3.58867,0.0863482,
0.478279,-0.2205,-2.57069,-0.922329,0.346669,2.0208,-0.388317,-1.05195,3.15442,3.07981,-1.23794,1.47703,2.80778,-1.6235,-1.25001,0.735021,-0.702443,-0.15541,-0.681473,-1.45932,-0.709842,-2.43985,-1.18691,-0.826524,-1.43953,1.71974,0.696376,-1.70041,1.05397,-1.61874,-1.02343,-1.97716,0.502791,3.31187,0.905377,-1.14523,-2.52649,-2.92377,-0.165787,-0.375804,
-0.716091,-1.04207,1.77322,1.37297,-0.966845,-1.10831,1.06922,-2.63793,-1.50972,-2.3337,-2.08489,2.10125,-3.04685,0.889686,-1.97609,0.051543,-3.48064,-0.495091,0.407509,0.406592,1.12488,-0.294609,0.566408,0.28121,-0.29936,2.63644,-1.3346,-0.0873955,-0.941394,2.67048,1.72749,-0.124621,-0.719427,2.6603,-0.861989,0.855761,1.9263,-1.52939,-0.107061,0.779876,
