1.58079,-1.7066,2.01571,0.988027,0.635161,-0.655914,-1.54094,2.31362,3.59771,-3.03416,3.36041,-4.94813,-0.272973,0.668905,0.395809,-0.367641,-0.0980745,-2.12091,-1.11926,0.469084,-1.32692,-0.192091,-3.16603,-1.95232,0.713114,1.28357,0.715141,-3.46316,-0.186538,0.309987,4.24729,0.785448,-1.53078,1.48712,1.14519,-0.980124,-2.94833,-2.6665,2.90933,2.94329,
2.31022,-2.72063,2.62182,-2.5603,-0.492519,0.363011,-0.172759,2.15598,-2.59116,-1.53569,-1.84608,1.98337,-0.505993,-5.01931,1.82353,2.86854,1.15061,0.855388,2.01249,-4.05075,0.942775,-1.63229,-1.80865,-0.249206,-1.07824,3.96474,0.591165,-4.53273,-4.47702,-3.51343,0.83249,-3.73318,-1.4868,-1.50498,-0.63182,-0.909597,0.916873,-0.345179,3.58147,-0.253365,
-2.10926,-2.52252,0.805485,0.0984386,2.10001,-2.04244,4.43076,-4.29426,5.04075,-1.47441,1.47075,-3.82395,-0.909887,-2.1712,-0.706316,0.367725,-2.55778,0.887455,2.37542,-1.41878,-3.00493,1.85537,2.32126,1.79368,-0.206675,2.15125,-2.03706,-2.79164,0.374668,3.22624,0.889846,-3.97286,-1.96489,-0.70307,3.42414,-1.3831,-2.63282,2.86007,-2.1458,-0.683449,
0.918022,0.674328,-3.08641,0.0624849,-0.592543,-2.36162,1.71268,-0.781639,-3.45097,-4.38926,1.39297,-0.564574,2.68321,0.708836,-0.222788,-0.682378,-0.767252,-1.55382,0.742449,-1.84725,-2.62405,3.60375,1.96071,0.0102821,-0.934461,3.81395,1.11954,-0.68321,-0.715253,0.294545,-1.5535,-2.9532,-0.423577,1.52044,-2.63187,-0.347643,-1.50241,-0.557769,0.986028,0.412601,
1.87616,0.138692,-1.22674,1.64844,0.100269,0.279678,0.588366,1.8075,-1.64424,1.75294,3.31119,0.194403,-0.519687,5.17432,-1.88203,0.224083,-2.41097,-3.54097,2.23453,0.925902,0.834061,-3.85699,-0.799158,-1.21751,-0.117494,-2.89956,3.74567,-1.92848,0.310655,0.555295,-2.20635,4.70214,2.76285,-1.1732,1.5642,1.66445,1.65928,-0.1124,1.60987,1.18615,
-0.0560112,3.1479,-3.06072,-4.5017,-1.27795,-0.790018,-0.488423,-0.131463,2.21176,0.234393,-3.29637,1.38177,-0.119057,1.62627,0.385372,0.69158,3.09679,1.0318,-1.67995,-1.029,-2.57897,0.879879,-1.69591,-2.21663,2.20982,-1.49998,1.08008,2.02172,-1.61179,-1.50477,1.33368,-0.525793,2.63181,-0.34979,2.05942,0.463678,-3.66429,-3.70701,0.16081,-2.12488,
-2.4012,-1.24427,-0.0282752,1.01958,-1.29121,-1.03237,0.914008,-0.0356806,-0.42673,-0.680103,-1.8708,1.1761,2.91874,3.27498,-0.691815,0.0654449,4.03493,-1.74639,-0.141277,-0.417973,1.05775,0.568897,0.91782,0.534859,1.97026,-1.60848,-3.03881,1.92371,1.05743,1.05012,1.71106,-2.3734,-0.599867,-2.91127,0.567056,2.43905,-0.727331,-0.333534,-4.55172,1.55182,
-3.60148,-2.94258,1.00494,-4.28746,-0.556381,2.86201,1.59315,2.17839,-0.906931,-3.86054,2.1351,-1.34547,0.492999,2.05335,-2.01643,1.51727,1.13382,4.22924,-3.63251,-1.89264,-0.722591,-2.09145,2.67242,3.96623,-0.887471,1.90621,0.579678,-1.3707,-5.46195,1.0002,-0.255538,3.28387,0.835858,2.4483,0.54109,0.823364,-0.133397,-1.21833,-2.02503,-1.9153,
-0.0143086,-0.506953,-0.560673,-4.05366,-2.35741,1.04463,0.851058,-2.28051,0.0567211,-1.44811,-1.6731,0.358643,0.975123,1.05858,0.888691,-1.30164,1.82417,1.16023,0.329,0.71831,1.98849,1.44786,0.0154601,-0.71346,0.451027,0.528826,2.52713,-1.41203,-0.135539,1.31019,4.6509,1.87824,-0.860794,0.167845,0.0504783,-0.665529,4.16433,-1.50421,1.95849,2.77583,
-0.537894,0.66691,-1.01946,-3.15027,-0.897285,2.48767,-1.40376,-2.9971,0.986731,1.62493,-2.00557,-0.762693,-0.0456288,0.608508,-0.499691,2.22552,-0.0294174,-0.788858,-1.0468,-2.03754,-4.24668,1.27507,-1.46882,-3.09119,-3.69996,1.4953,-1.3078,-0.385145,-0.204641,2.31971,-2.83683,2.97677,-1.57015,-2.79647,0.767244,1.51769,-1.28653,2.33196,-4.01086,0.0965068,
