1.24799,-1.34732,1.59135,0.780021,0.501443,-0.517827,-1.21653,1.82654,2.8403,-2.39539,2.65295,-3.90642,-0.215505,0.528083,0.312481,-0.290243,-0.0774273,-1.6744,-0.883623,0.37033,-1.04757,-0.15165,-2.4995,-1.54131,0.562985,1.01334,0.564585,-2.73408,-0.147267,0.244726,3.35313,0.62009,-1.20851,1.17404,0.904097,-0.773782,-2.32763,-2.10513,2.29684,2.32365,
1.82386,-2.14786,2.06985,-2.02129,-0.38883,0.286588,-0.136389,1.70209,-2.04565,-1.21239,-1.45743,1.56582,-0.399468,-3.96261,1.43963,2.26464,0.908378,0.675306,1.58881,-3.19796,0.744296,-1.28865,-1.42788,-0.196742,-0.851238,3.13006,0.466709,-3.57847,-3.53449,-2.77376,0.657229,-2.94725,-1.17379,-1.18814,-0.498805,-0.718103,0.723847,-0.27251,2.82747,-0.200025,
-1.6652,-1.99147,0.635909,0.0777147,1.6579,-1.61245,3.49797,-3.39021,3.97954,-1.16401,1.16112,-3.01891,-0.718332,-1.71411,-0.557618,0.290309,-2.0193,0.700622,1.87533,-1.12009,-2.37231,1.46477,1.83257,1.41606,-0.163165,1.69836,-1.6082,-2.20393,0.295791,2.54703,0.70251,-3.13647,-1.55123,-0.555055,2.70326,-1.09192,-2.07854,2.25795,-1.69405,-0.539565,
0.724755,0.532364,-2.43664,0.0493302,-0.467797,-1.86444,1.35211,-0.617083,-2.72445,-3.46521,1.09971,-0.445716,2.11832,0.559607,-0.175885,-0.538719,-0.605725,-1.2267,0.586144,-1.45835,-2.07162,2.84507,1.54793,0.00811748,-0.737732,3.01101,0.883847,-0.539376,-0.564674,0.232536,-1.22644,-2.33148,-0.334403,1.20035,-2.07779,-0.274455,-1.18611,-0.440344,0.778443,0.325738,
1.48118,0.109494,-0.968481,1.3014,0.0791598,0.220799,0.464499,1.42698,-1.29808,1.3839,2.6141,0.153476,-0.410279,4.08499,-1.48582,0.176908,-1.9034,-2.7955,1.7641,0.730975,0.658469,-3.04499,-0.630914,-0.961191,-0.0927581,-2.28913,2.95711,-1.52248,0.245254,0.438391,-1.74186,3.71222,2.1812,-0.92621,1.23489,1.31404,1.30996,-0.0887369,1.27095,0.936435,
-0.0442194,2.48518,-2.41636,-3.55397,-1.00891,-0.623699,-0.385597,-0.103786,1.74613,0.185047,-2.6024,1.09087,-0.0939924,1.2839,0.304241,0.545984,2.44483,0.814582,-1.32627,-0.812365,-2.03603,0.694641,-1.33888,-1.74997,1.74459,-1.18419,0.852695,1.59609,-1.27247,-1.18798,1.05291,-0.4151,2.07774,-0.27615,1.62586,0.366062,-2.89286,-2.92659,0.126955,-1.67753,
-1.89568,-0.982322,-0.0223226,0.804928,-1.01938,-0.815027,0.721585,-0.0281689,-0.336892,-0.536924,-1.47695,0.928503,2.30427,2.58551,-0.54617,0.051667,3.18547,-1.37873,-0.111534,-0.329979,0.835067,0.44913,0.724595,0.422257,1.55547,-1.26985,-2.39906,1.51872,0.83481,0.829044,1.35084,-1.87373,-0.473579,-2.29837,0.447675,1.92556,-0.574209,-0.263316,-3.59346,1.22512,
-2.84327,-2.32309,0.793374,-3.38484,-0.439248,2.25948,1.25775,1.71978,-0.715998,-3.0478,1.6856,-1.06221,0.38921,1.62107,-1.59192,1.19785,0.895119,3.33887,-2.86777,-1.49419,-0.570466,-1.65114,2.10981,3.13124,-0.700635,1.5049,0.45764,-1.08213,-4.31206,0.789631,-0.20174,2.59253,0.659888,1.93287,0.427177,0.650024,-0.105314,-0.961837,-1.5987,-1.51208,
-0.0112963,-0.400226,-0.442636,-3.20026,-1.86111,0.824712,0.671888,-1.80041,0.0447798,-1.14325,-1.32087,0.283139,0.769834,0.835724,0.701598,-1.02761,1.44013,0.91597,0.259737,0.567087,1.56986,1.14305,0.0122053,-0.563258,0.356074,0.417495,1.99511,-1.11476,-0.107005,1.03436,3.67176,1.48282,-0.679574,0.132509,0.0398513,-0.525418,3.28763,-1.18754,1.54618,2.19145,
-0.424653,0.526508,-0.80484,-2.48706,-0.708383,1.96395,-1.10823,-2.36613,0.778998,1.28284,-1.58334,-0.602126,-0.0360227,0.480401,-0.394493,1.75699,-0.0232243,-0.622782,-0.826418,-1.60858,-3.35264,1.00663,-1.1596,-2.44041,-2.92102,1.1805,-1.03247,-0.304062,-0.161559,1.83135,-2.2396,2.35008,-1.23959,-2.20774,0.605719,1.19817,-1.01568,1.84102,-3.16647,0.0761896,
